"Nombre","Fecha","Tipo","Horario","FormatoImagen","FormatoIdioma","Cine"
"Los Pérez-Osos",2025-03-08,"CLASSIC • 2D • ESPAÑOL","17:20","2D","ESPAÑOL","Cinépolis"
"Los Pérez-Osos",2025-03-09,"CLASSIC • 2D • ESPAÑOL","14:00","2D","ESPAÑOL","Cinépolis"
"Los Pérez-Osos",2025-03-09,"CLASSIC • 2D • ESPAÑOL","17:20","2D","ESPAÑOL","Cinépolis"
"Los Pérez-Osos",2025-03-10,"CLASSIC • 2D • ESPAÑOL","17:20","2D","ESPAÑOL","Cinépolis"
"Los Pérez-Osos",2025-03-11,"CLASSIC • 2D • ESPAÑOL","17:20","2D","ESPAÑOL","Cinépolis"
"Los Pérez-Osos",2025-03-12,"CLASSIC • 2D • ESPAÑOL","17:20","2D","ESPAÑOL","Cinépolis"
"Attack on Titan: El Ataque Final",2025-03-08,"CLASSIC • 2D • SUBTITULADO","22:45","2D","SUBTITULADO","Cinépolis"
"Attack on Titan: El Ataque Final",2025-03-09,"CLASSIC • 2D • SUBTITULADO","22:45","2D","SUBTITULADO","Cinépolis"
"Attack on Titan: El Ataque Final",2025-03-10,"CLASSIC • 2D • ESPAÑOL","22:45","2D","ESPAÑOL","Cinépolis"
"Attack on Titan: El Ataque Final",2025-03-11,"CLASSIC • 2D • SUBTITULADO","22:45","2D","SUBTITULADO","Cinépolis"
"Attack on Titan: El Ataque Final",2025-03-12,"CLASSIC • 2D • SUBTITULADO","22:45","2D","SUBTITULADO","Cinépolis"
"El Mono",2025-03-08,"CLASSIC • 2D • ESPAÑOL","22:50","2D","ESPAÑOL","Cinépolis"
"El Mono",2025-03-09,"CLASSIC • 2D • ESPAÑOL","22:50","2D","ESPAÑOL","Cinépolis"
"El Mono",2025-03-10,"CLASSIC • 2D • ESPAÑOL","22:50","2D","ESPAÑOL","Cinépolis"
"El Mono",2025-03-11,"CLASSIC • 2D • ESPAÑOL","22:50","2D","ESPAÑOL","Cinépolis"
"El Mono",2025-03-12,"CLASSIC • 2D • ESPAÑOL","22:50","2D","ESPAÑOL","Cinépolis"
"Sonic 3: La Película",2025-03-08,"CLASSIC • 2D • ESPAÑOL","20:20","2D","ESPAÑOL","Cinépolis"
"Sonic 3: La Película",2025-03-09,"CLASSIC • 2D • ESPAÑOL","20:20","2D","ESPAÑOL","Cinépolis"
"Sonic 3: La Película",2025-03-10,"CLASSIC • 2D • ESPAÑOL","20:20","2D","ESPAÑOL","Cinépolis"
"Sonic 3: La Película",2025-03-11,"CLASSIC • 2D • ESPAÑOL","20:20","2D","ESPAÑOL","Cinépolis"
"Sonic 3: La Película",2025-03-12,"CLASSIC • 2D • ESPAÑOL","20:20","2D","ESPAÑOL","Cinépolis"
"Mufasa: El rey león",2025-03-08,"CLASSIC • 2D • ESPAÑOL","16:00","2D","ESPAÑOL","Cinépolis"
"Mufasa: El rey león",2025-03-08,"CLASSIC • 2D • ESPAÑOL","19:00","2D","ESPAÑOL","Cinépolis"
"Mufasa: El rey león",2025-03-08,"CLASSIC • 2D • ESPAÑOL","21:45","2D","ESPAÑOL","Cinépolis"
"Mufasa: El rey león",2025-03-09,"CLASSIC • 2D • ESPAÑOL","16:00","2D","ESPAÑOL","Cinépolis"
"Mufasa: El rey león",2025-03-09,"CLASSIC • 2D • ESPAÑOL","19:00","2D","ESPAÑOL","Cinépolis"
"Mufasa: El rey león",2025-03-09,"CLASSIC • 2D • ESPAÑOL","21:45","2D","ESPAÑOL","Cinépolis"
"Mufasa: El rey león",2025-03-10,"CLASSIC • 2D • ESPAÑOL","16:00","2D","ESPAÑOL","Cinépolis"
"Mufasa: El rey león",2025-03-10,"CLASSIC • 2D • ESPAÑOL","19:00","2D","ESPAÑOL","Cinépolis"
"Mufasa: El rey león",2025-03-10,"CLASSIC • 2D • ESPAÑOL","21:45","2D","ESPAÑOL","Cinépolis"
"Mufasa: El rey león",2025-03-11,"CLASSIC • 2D • ESPAÑOL","16:00","2D","ESPAÑOL","Cinépolis"
"Mufasa: El rey león",2025-03-11,"CLASSIC • 2D • ESPAÑOL","19:00","2D","ESPAÑOL","Cinépolis"
"Mufasa: El rey león",2025-03-11,"CLASSIC • 2D • ESPAÑOL","21:45","2D","ESPAÑOL","Cinépolis"
"Mufasa: El rey león",2025-03-12,"CLASSIC • 2D • ESPAÑOL","16:00","2D","ESPAÑOL","Cinépolis"
"Mufasa: El rey león",2025-03-12,"CLASSIC • 2D • ESPAÑOL","19:00","2D","ESPAÑOL","Cinépolis"
"Mufasa: El rey león",2025-03-12,"CLASSIC • 2D • ESPAÑOL","21:45","2D","ESPAÑOL","Cinépolis"
"Novocaine: Sin dolor",2025-03-13,"CLASSIC • 2D • ESPAÑOL","19:40","2D","ESPAÑOL","Cinépolis"
"Novocaine: Sin dolor",2025-03-13,"CLASSIC • 2D • SUBTITULADO","22:15","2D","SUBTITULADO","Cinépolis"
"Novocaine: Sin dolor",2025-03-14,"CLASSIC • 2D • ESPAÑOL","19:40","2D","ESPAÑOL","Cinépolis"
"Novocaine: Sin dolor",2025-03-14,"CLASSIC • 2D • SUBTITULADO","22:15","2D","SUBTITULADO","Cinépolis"
"Novocaine: Sin dolor",2025-03-15,"CLASSIC • 2D • ESPAÑOL","19:40","2D","ESPAÑOL","Cinépolis"
"Novocaine: Sin dolor",2025-03-15,"CLASSIC • 2D • SUBTITULADO","22:15","2D","SUBTITULADO","Cinépolis"
"Novocaine: Sin dolor",2025-03-16,"CLASSIC • 2D • ESPAÑOL","19:40","2D","ESPAÑOL","Cinépolis"
"Novocaine: Sin dolor",2025-03-16,"CLASSIC • 2D • SUBTITULADO","22:15","2D","SUBTITULADO","Cinépolis"
"Novocaine: Sin dolor",2025-03-17,"CLASSIC • 2D • ESPAÑOL","19:40","2D","ESPAÑOL","Cinépolis"
"Novocaine: Sin dolor",2025-03-17,"CLASSIC • 2D • SUBTITULADO","22:15","2D","SUBTITULADO","Cinépolis"
"Novocaine: Sin dolor",2025-03-18,"CLASSIC • 2D • ESPAÑOL","19:40","2D","ESPAÑOL","Cinépolis"
"Novocaine: Sin dolor",2025-03-18,"CLASSIC • 2D • SUBTITULADO","22:15","2D","SUBTITULADO","Cinépolis"
"Novocaine: Sin dolor",2025-03-19,"CLASSIC • 2D • ESPAÑOL","19:40","2D","ESPAÑOL","Cinépolis"
"Novocaine: Sin dolor",2025-03-19,"CLASSIC • 2D • SUBTITULADO","22:15","2D","SUBTITULADO","Cinépolis"
"Peter Pan: Pesadilla en la tierra del Nunca Jamás",2025-03-13,"CLASSIC • 2D • ESPAÑOL","20:40","2D","ESPAÑOL","Cinépolis"
"Peter Pan: Pesadilla en la tierra del Nunca Jamás",2025-03-13,"CLASSIC • 2D • ESPAÑOL","22:50","2D","ESPAÑOL","Cinépolis"
"Peter Pan: Pesadilla en la tierra del Nunca Jamás",2025-03-14,"CLASSIC • 2D • ESPAÑOL","20:40","2D","ESPAÑOL","Cinépolis"
"Peter Pan: Pesadilla en la tierra del Nunca Jamás",2025-03-14,"CLASSIC • 2D • ESPAÑOL","22:50","2D","ESPAÑOL","Cinépolis"
"Peter Pan: Pesadilla en la tierra del Nunca Jamás",2025-03-15,"CLASSIC • 2D • ESPAÑOL","20:40","2D","ESPAÑOL","Cinépolis"
"Peter Pan: Pesadilla en la tierra del Nunca Jamás",2025-03-15,"CLASSIC • 2D • ESPAÑOL","22:50","2D","ESPAÑOL","Cinépolis"
"Peter Pan: Pesadilla en la tierra del Nunca Jamás",2025-03-16,"CLASSIC • 2D • ESPAÑOL","20:40","2D","ESPAÑOL","Cinépolis"
"Peter Pan: Pesadilla en la tierra del Nunca Jamás",2025-03-16,"CLASSIC • 2D • ESPAÑOL","22:50","2D","ESPAÑOL","Cinépolis"
"Peter Pan: Pesadilla en la tierra del Nunca Jamás",2025-03-17,"CLASSIC • 2D • ESPAÑOL","20:40","2D","ESPAÑOL","Cinépolis"
"Peter Pan: Pesadilla en la tierra del Nunca Jamás",2025-03-17,"CLASSIC • 2D • ESPAÑOL","22:50","2D","ESPAÑOL","Cinépolis"
"Peter Pan: Pesadilla en la tierra del Nunca Jamás",2025-03-18,"CLASSIC • 2D • ESPAÑOL","20:40","2D","ESPAÑOL","Cinépolis"
"Peter Pan: Pesadilla en la tierra del Nunca Jamás",2025-03-18,"CLASSIC • 2D • ESPAÑOL","22:50","2D","ESPAÑOL","Cinépolis"
"Peter Pan: Pesadilla en la tierra del Nunca Jamás",2025-03-19,"CLASSIC • 2D • ESPAÑOL","20:40","2D","ESPAÑOL","Cinépolis"
"Peter Pan: Pesadilla en la tierra del Nunca Jamás",2025-03-19,"CLASSIC • 2D • ESPAÑOL","22:50","2D","ESPAÑOL","Cinépolis"
"Presencia",2025-03-13,"CLASSIC • 2D • ESPAÑOL","20:20","2D","ESPAÑOL","Cinépolis"
"Presencia",2025-03-13,"CLASSIC • 2D • ESPAÑOL","22:40","2D","ESPAÑOL","Cinépolis"
"Presencia",2025-03-14,"CLASSIC • 2D • ESPAÑOL","20:20","2D","ESPAÑOL","Cinépolis"
"Presencia",2025-03-14,"CLASSIC • 2D • ESPAÑOL","22:40","2D","ESPAÑOL","Cinépolis"
"Presencia",2025-03-15,"CLASSIC • 2D • ESPAÑOL","20:20","2D","ESPAÑOL","Cinépolis"
"Presencia",2025-03-15,"CLASSIC • 2D • ESPAÑOL","22:40","2D","ESPAÑOL","Cinépolis"
"Presencia",2025-03-16,"CLASSIC • 2D • ESPAÑOL","20:20","2D","ESPAÑOL","Cinépolis"
"Presencia",2025-03-16,"CLASSIC • 2D • ESPAÑOL","22:40","2D","ESPAÑOL","Cinépolis"
"Presencia",2025-03-17,"CLASSIC • 2D • ESPAÑOL","20:20","2D","ESPAÑOL","Cinépolis"
"Presencia",2025-03-17,"CLASSIC • 2D • ESPAÑOL","22:40","2D","ESPAÑOL","Cinépolis"
"Presencia",2025-03-18,"CLASSIC • 2D • ESPAÑOL","20:20","2D","ESPAÑOL","Cinépolis"
"Presencia",2025-03-18,"CLASSIC • 2D • ESPAÑOL","22:40","2D","ESPAÑOL","Cinépolis"
"Presencia",2025-03-19,"CLASSIC • 2D • ESPAÑOL","20:20","2D","ESPAÑOL","Cinépolis"
"Presencia",2025-03-19,"CLASSIC • 2D • ESPAÑOL","22:40","2D","ESPAÑOL","Cinépolis"
"Una muerte silenciosa",2025-03-13,"CLASSIC • 2D • ESPAÑOL","19:30","2D","ESPAÑOL","Cinépolis"
"Una muerte silenciosa",2025-03-14,"CLASSIC • 2D • ESPAÑOL","19:30","2D","ESPAÑOL","Cinépolis"
"Una muerte silenciosa",2025-03-15,"CLASSIC • 2D • ESPAÑOL","19:30","2D","ESPAÑOL","Cinépolis"
"Una muerte silenciosa",2025-03-16,"CLASSIC • 2D • ESPAÑOL","19:30","2D","ESPAÑOL","Cinépolis"
"Una muerte silenciosa",2025-03-17,"CLASSIC • 2D • ESPAÑOL","19:30","2D","ESPAÑOL","Cinépolis"
"Una muerte silenciosa",2025-03-18,"CLASSIC • 2D • ESPAÑOL","19:30","2D","ESPAÑOL","Cinépolis"
"Una muerte silenciosa",2025-03-19,"CLASSIC • 2D • ESPAÑOL","19:30","2D","ESPAÑOL","Cinépolis"
"Gladiador II",2025-03-13,"CLASSIC • 2D • SUBTITULADO","19:15","2D","SUBTITULADO","Cinépolis"
"Gladiador II",2025-03-14,"CLASSIC • 2D • SUBTITULADO","19:15","2D","SUBTITULADO","Cinépolis"
"Gladiador II",2025-03-15,"CLASSIC • 2D • SUBTITULADO","19:15","2D","SUBTITULADO","Cinépolis"
"Gladiador II",2025-03-16,"CLASSIC • 2D • SUBTITULADO","19:15","2D","SUBTITULADO","Cinépolis"
"Gladiador II",2025-03-17,"CLASSIC • 2D • SUBTITULADO","19:15","2D","SUBTITULADO","Cinépolis"
"Gladiador II",2025-03-18,"CLASSIC • 2D • SUBTITULADO","19:15","2D","SUBTITULADO","Cinépolis"
"Gladiador II",2025-03-19,"CLASSIC • 2D • SUBTITULADO","19:15","2D","SUBTITULADO","Cinépolis"
"Robot salvaje",2025-03-13,"CLASSIC • 2D • ESPAÑOL","17:15","2D","ESPAÑOL","Cinépolis"
"Robot salvaje",2025-03-14,"CLASSIC • 2D • ESPAÑOL","17:15","2D","ESPAÑOL","Cinépolis"
"Robot salvaje",2025-03-15,"CLASSIC • 2D • ESPAÑOL","14:50","2D","ESPAÑOL","Cinépolis"
"Robot salvaje",2025-03-15,"CLASSIC • 2D • ESPAÑOL","17:15","2D","ESPAÑOL","Cinépolis"
"Robot salvaje",2025-03-16,"CLASSIC • 2D • ESPAÑOL","14:50","2D","ESPAÑOL","Cinépolis"
"Robot salvaje",2025-03-16,"CLASSIC • 2D • ESPAÑOL","17:15","2D","ESPAÑOL","Cinépolis"
"Robot salvaje",2025-03-17,"CLASSIC • 2D • ESPAÑOL","17:15","2D","ESPAÑOL","Cinépolis"
"Robot salvaje",2025-03-18,"CLASSIC • 2D • ESPAÑOL","17:15","2D","ESPAÑOL","Cinépolis"
"Robot salvaje",2025-03-19,"CLASSIC • 2D • ESPAÑOL","17:15","2D","ESPAÑOL","Cinépolis"
"La sustancia",2025-03-13,"CLASSIC • 2D • ESPAÑOL","22:30","2D","ESPAÑOL","Cinépolis"
"La sustancia",2025-03-14,"CLASSIC • 2D • SUBTITULADO","22:30","2D","SUBTITULADO","Cinépolis"
"La sustancia",2025-03-15,"CLASSIC • 2D • ESPAÑOL","22:30","2D","ESPAÑOL","Cinépolis"
"La sustancia",2025-03-16,"CLASSIC • 2D • ESPAÑOL","22:30","2D","ESPAÑOL","Cinépolis"
"La sustancia",2025-03-17,"CLASSIC • 2D • ESPAÑOL","22:30","2D","ESPAÑOL","Cinépolis"
"La sustancia",2025-03-18,"CLASSIC • 2D • SUBTITULADO","22:30","2D","SUBTITULADO","Cinépolis"
"La sustancia",2025-03-19,"CLASSIC • 2D • SUBTITULADO","22:30","2D","SUBTITULADO","Cinépolis"
"Deadpool & Wolverine",2025-03-13,"CLASSIC • 2D • ESPAÑOL","19:15","2D","ESPAÑOL","Cinépolis"
"Deadpool & Wolverine",2025-03-14,"CLASSIC • 2D • ESPAÑOL","19:15","2D","ESPAÑOL","Cinépolis"
"Deadpool & Wolverine",2025-03-15,"CLASSIC • 2D • ESPAÑOL","19:15","2D","ESPAÑOL","Cinépolis"
"Deadpool & Wolverine",2025-03-16,"CLASSIC • 2D • ESPAÑOL","19:15","2D","ESPAÑOL","Cinépolis"
"Deadpool & Wolverine",2025-03-17,"CLASSIC • 2D • ESPAÑOL","19:15","2D","ESPAÑOL","Cinépolis"
"Deadpool & Wolverine",2025-03-18,"CLASSIC • 2D • ESPAÑOL","19:15","2D","ESPAÑOL","Cinépolis"
"Deadpool & Wolverine",2025-03-19,"CLASSIC • 2D • ESPAÑOL","19:15","2D","ESPAÑOL","Cinépolis"
"El planeta de los simios: nuevo reino",2025-03-13,"CLASSIC • 2D • ESPAÑOL","22:00","2D","ESPAÑOL","Cinépolis"
"El planeta de los simios: nuevo reino",2025-03-14,"CLASSIC • 2D • ESPAÑOL","22:00","2D","ESPAÑOL","Cinépolis"
"El planeta de los simios: nuevo reino",2025-03-15,"CLASSIC • 2D • ESPAÑOL","22:00","2D","ESPAÑOL","Cinépolis"
"El planeta de los simios: nuevo reino",2025-03-16,"CLASSIC • 2D • ESPAÑOL","22:00","2D","ESPAÑOL","Cinépolis"
"El planeta de los simios: nuevo reino",2025-03-17,"CLASSIC • 2D • ESPAÑOL","22:00","2D","ESPAÑOL","Cinépolis"
"El planeta de los simios: nuevo reino",2025-03-18,"CLASSIC • 2D • ESPAÑOL","22:00","2D","ESPAÑOL","Cinépolis"
"El planeta de los simios: nuevo reino",2025-03-19,"CLASSIC • 2D • ESPAÑOL","22:00","2D","ESPAÑOL","Cinépolis"
"El Señor de los anillos: La Comunidad del anillo",2025-03-13,"CLASSIC • 2D • SUBTITULADO","21:40","2D","SUBTITULADO","Cinépolis"
"El Señor de los anillos: La Comunidad del anillo",2025-03-16,"CLASSIC • 2D • SUBTITULADO","21:40","2D","SUBTITULADO","Cinépolis"
"El señor de los anillos: El retorno del rey",2025-03-15,"CLASSIC • 2D • SUBTITULADO","21:40","2D","SUBTITULADO","Cinépolis"
"El señor de los anillos: El retorno del rey",2025-03-18,"CLASSIC • 2D • SUBTITULADO","21:40","2D","SUBTITULADO","Cinépolis"
"El Señor de los anillos: Las dos torres",2025-03-14,"CLASSIC • 2D • SUBTITULADO","21:40","2D","SUBTITULADO","Cinépolis"
"El Señor de los anillos: Las dos torres",2025-03-17,"CLASSIC • 2D • SUBTITULADO","21:40","2D","SUBTITULADO","Cinépolis"
"The Chosen: La última cena",2025-04-10,"CLASSIC • 2D • ESPAÑOL","19:30","2D","ESPAÑOL","Cinépolis"
"The Chosen: La última cena",2025-04-13,"CLASSIC • 2D • ESPAÑOL","15:00","2D","ESPAÑOL","Cinépolis"
"Hans Zimmer & Friends: Diamond in the Desert",2025-03-20,"CLASSIC • 2D • SUBTITULADO","19:15","2D","SUBTITULADO","Cinépolis"
"Hans Zimmer & Friends: Diamond in the Desert",2025-03-23,"CLASSIC • 2D • SUBTITULADO","15:30","2D","SUBTITULADO","Cinépolis"
"Imagine Dragons: Live From The Hollywood Bowl (with the LA Film Orchestra)",2025-03-26,"CLASSIC • 2D • SUBTITULADO","21:45","2D","SUBTITULADO","Cinépolis"
"Imagine Dragons: Live From The Hollywood Bowl (with the LA Film Orchestra)",2025-03-29,"CLASSIC • 2D • SUBTITULADO","15:00","2D","SUBTITULADO","Cinépolis"
"Pink Floyd at Pompeii – MCMLXXII",2025-04-24,"CLASSIC • 2D • SUBTITULADO","20:30","2D","SUBTITULADO","Cinépolis"
"Pink Floyd at Pompeii – MCMLXXII",2025-04-27,"CLASSIC • 2D • SUBTITULADO","15:30","2D","SUBTITULADO","Cinépolis"
"EL MONO",2025-03-13,"doblada","21:30","2D","Español","Monumental"
"PRESENCIA",2025-03-13,"doblada","22:20","2D","Español","Monumental"
"PETER PAN : PESADILLA EN LA TIERRA DEL NUNCA JAMAS",2025-03-13,"doblada","22:15","2D","Español","Monumental"
"MICKEY 17",2025-03-13,"subtitulada","21:20","2D","Subtitulado","Monumental"
"MOANA 2",2025-03-14,"doblada","17:50","2D","Español","Monumental"
"ROBOT SALVAJE",2025-03-14,"doblada","17:05","2D","Español","Monumental"
"FLOW",2025-03-14,"doblada","19:20","2D","Español","Monumental"
"EL MONO",2025-03-14,"doblada","21:30","2D","Español","Monumental"
"MUFASA : EL REY LEON",2025-03-14,"doblada","18:15","2D","Español","Monumental"
"MUFASA : EL REY LEON",2025-03-14,"doblada","20:00","2D","Español","Monumental"
"PRESENCIA",2025-03-14,"doblada","22:20","2D","Español","Monumental"
"PETER PAN : PESADILLA EN LA TIERRA DEL NUNCA JAMAS",2025-03-14,"doblada","22:15","2D","Español","Monumental"
"NOVOCAINE : SIN DOLOR",2025-03-14,"doblada","20:50","2D","Español","Monumental"
"CAPITAN AMERICA . UN NUEVO MUNDO",2025-03-14,"doblada","16:30","2D","Español","Monumental"
"CAPITAN AMERICA . UN NUEVO MUNDO",2025-03-14,"doblada","19:00","2D","Español","Monumental"
"MICKEY 17",2025-03-14,"subtitulada","21:20","2D","Subtitulado","Monumental"
"SONIC 3",2025-03-14,"doblada","14:40","2D","Español","Monumental"
"SONIC 3",2025-03-14,"doblada","17:20","2D","Español","Monumental"
"SONIC 3",2025-03-14,"doblada","19:40","2D","Español","Monumental"
"BAMBI : UNA AVENTURA EN EL BOSQUE",2025-03-14,"doblada","16:15","2D","Español","Monumental"
"MOANA 2",2025-03-15,"doblada","17:50","2D","Español","Monumental"
"ROBOT SALVAJE",2025-03-15,"doblada","17:05","2D","Español","Monumental"
"FLOW",2025-03-15,"doblada","19:20","2D","Español","Monumental"
"EL MONO",2025-03-15,"doblada","21:30","2D","Español","Monumental"
"MUFASA : EL REY LEON",2025-03-15,"doblada","18:15","2D","Español","Monumental"
"MUFASA : EL REY LEON",2025-03-15,"doblada","20:00","2D","Español","Monumental"
"PRESENCIA",2025-03-15,"doblada","22:20","2D","Español","Monumental"
"PETER PAN : PESADILLA EN LA TIERRA DEL NUNCA JAMAS",2025-03-15,"doblada","22:15","2D","Español","Monumental"
"NOVOCAINE : SIN DOLOR",2025-03-15,"doblada","20:50","2D","Español","Monumental"
"CAPITAN AMERICA . UN NUEVO MUNDO",2025-03-15,"doblada","16:30","2D","Español","Monumental"
"CAPITAN AMERICA . UN NUEVO MUNDO",2025-03-15,"doblada","19:00","2D","Español","Monumental"
"MICKEY 17",2025-03-15,"subtitulada","21:20","2D","Subtitulado","Monumental"
"SONIC 3",2025-03-15,"doblada","14:40","2D","Español","Monumental"
"SONIC 3",2025-03-15,"doblada","17:20","2D","Español","Monumental"
"SONIC 3",2025-03-15,"doblada","19:40","2D","Español","Monumental"
"BAMBI : UNA AVENTURA EN EL BOSQUE",2025-03-15,"doblada","16:15","2D","Español","Monumental"
"MOANA 2",2025-03-16,"doblada","17:50","2D","Español","Monumental"
"ROBOT SALVAJE",2025-03-16,"doblada","17:05","2D","Español","Monumental"
"FLOW",2025-03-16,"doblada","19:20","2D","Español","Monumental"
"EL MONO",2025-03-16,"doblada","21:30","2D","Español","Monumental"
"MUFASA : EL REY LEON",2025-03-16,"doblada","18:15","2D","Español","Monumental"
"MUFASA : EL REY LEON",2025-03-16,"doblada","20:00","2D","Español","Monumental"
"PRESENCIA",2025-03-16,"doblada","22:20","2D","Español","Monumental"
"PETER PAN : PESADILLA EN LA TIERRA DEL NUNCA JAMAS",2025-03-16,"doblada","22:15","2D","Español","Monumental"
"NOVOCAINE : SIN DOLOR",2025-03-16,"doblada","20:50","2D","Español","Monumental"
"CAPITAN AMERICA . UN NUEVO MUNDO",2025-03-16,"doblada","16:30","2D","Español","Monumental"
"CAPITAN AMERICA . UN NUEVO MUNDO",2025-03-16,"doblada","19:00","2D","Español","Monumental"
"MICKEY 17",2025-03-16,"subtitulada","21:20","2D","Subtitulado","Monumental"
"SONIC 3",2025-03-16,"doblada","14:40","2D","Español","Monumental"
"SONIC 3",2025-03-16,"doblada","17:20","2D","Español","Monumental"
"SONIC 3",2025-03-16,"doblada","19:40","2D","Español","Monumental"
"BAMBI : UNA AVENTURA EN EL BOSQUE",2025-03-16,"doblada","16:15","2D","Español","Monumental"
"MOANA 2",2025-03-17,"doblada","17:50","2D","Español","Monumental"
"ROBOT SALVAJE",2025-03-17,"doblada","17:05","2D","Español","Monumental"
"FLOW",2025-03-17,"doblada","19:20","2D","Español","Monumental"
"EL MONO",2025-03-17,"doblada","21:30","2D","Español","Monumental"
"MUFASA : EL REY LEON",2025-03-17,"doblada","18:15","2D","Español","Monumental"
"MUFASA : EL REY LEON",2025-03-17,"doblada","20:00","2D","Español","Monumental"
"PRESENCIA",2025-03-17,"doblada","22:20","2D","Español","Monumental"
"PETER PAN : PESADILLA EN LA TIERRA DEL NUNCA JAMAS",2025-03-17,"doblada","22:15","2D","Español","Monumental"
"NOVOCAINE : SIN DOLOR",2025-03-17,"doblada","20:50","2D","Español","Monumental"
"CAPITAN AMERICA . UN NUEVO MUNDO",2025-03-17,"doblada","16:30","2D","Español","Monumental"
"CAPITAN AMERICA . UN NUEVO MUNDO",2025-03-17,"doblada","19:00","2D","Español","Monumental"
"MICKEY 17",2025-03-17,"subtitulada","21:20","2D","Subtitulado","Monumental"
"SONIC 3",2025-03-17,"doblada","14:40","2D","Español","Monumental"
"SONIC 3",2025-03-17,"doblada","17:20","2D","Español","Monumental"
"SONIC 3",2025-03-17,"doblada","19:40","2D","Español","Monumental"
"BAMBI : UNA AVENTURA EN EL BOSQUE",2025-03-17,"doblada","16:15","2D","Español","Monumental"
"MOANA 2",2025-03-18,"doblada","17:50","2D","Español","Monumental"
"ROBOT SALVAJE",2025-03-18,"doblada","17:05","2D","Español","Monumental"
"FLOW",2025-03-18,"doblada","19:20","2D","Español","Monumental"
"EL MONO",2025-03-18,"doblada","21:30","2D","Español","Monumental"
"MUFASA : EL REY LEON",2025-03-18,"doblada","18:15","2D","Español","Monumental"
"MUFASA : EL REY LEON",2025-03-18,"doblada","20:00","2D","Español","Monumental"
"PRESENCIA",2025-03-18,"doblada","22:20","2D","Español","Monumental"
"PETER PAN : PESADILLA EN LA TIERRA DEL NUNCA JAMAS",2025-03-18,"doblada","22:15","2D","Español","Monumental"
"NOVOCAINE : SIN DOLOR",2025-03-18,"doblada","20:50","2D","Español","Monumental"
"CAPITAN AMERICA . UN NUEVO MUNDO",2025-03-18,"doblada","16:30","2D","Español","Monumental"
"CAPITAN AMERICA . UN NUEVO MUNDO",2025-03-18,"doblada","19:00","2D","Español","Monumental"
"MICKEY 17",2025-03-18,"subtitulada","21:20","2D","Subtitulado","Monumental"
"SONIC 3",2025-03-18,"doblada","14:40","2D","Español","Monumental"
"SONIC 3",2025-03-18,"doblada","17:20","2D","Español","Monumental"
"SONIC 3",2025-03-18,"doblada","19:40","2D","Español","Monumental"
"BAMBI : UNA AVENTURA EN EL BOSQUE",2025-03-18,"doblada","16:15","2D","Español","Monumental"
"MOANA 2",2025-03-19,"doblada","17:50","2D","Español","Monumental"
"ROBOT SALVAJE",2025-03-19,"doblada","17:05","2D","Español","Monumental"
"FLOW",2025-03-19,"doblada","19:20","2D","Español","Monumental"
"EL MONO",2025-03-19,"doblada","21:30","2D","Español","Monumental"
"MUFASA : EL REY LEON",2025-03-19,"doblada","18:15","2D","Español","Monumental"
"MUFASA : EL REY LEON",2025-03-19,"doblada","20:00","2D","Español","Monumental"
"PRESENCIA",2025-03-19,"doblada","22:20","2D","Español","Monumental"
"PETER PAN : PESADILLA EN LA TIERRA DEL NUNCA JAMAS",2025-03-19,"doblada","22:15","2D","Español","Monumental"
"NOVOCAINE : SIN DOLOR",2025-03-19,"doblada","20:50","2D","Español","Monumental"
"CAPITAN AMERICA . UN NUEVO MUNDO",2025-03-19,"doblada","16:30","2D","Español","Monumental"
"CAPITAN AMERICA . UN NUEVO MUNDO",2025-03-19,"doblada","19:00","2D","Español","Monumental"
"MICKEY 17",2025-03-19,"subtitulada","21:20","2D","Subtitulado","Monumental"
"SONIC 3",2025-03-19,"doblada","14:40","2D","Español","Monumental"
"SONIC 3",2025-03-19,"doblada","17:20","2D","Español","Monumental"
"SONIC 3",2025-03-19,"doblada","19:40","2D","Español","Monumental"
"BAMBI : UNA AVENTURA EN EL BOSQUE",2025-03-19,"doblada","16:15","2D","Español","Monumental"
"Pattie y la furia de Poseidón",2025-03-13,"2D-Doblada","14:00","2D","Doblada","Showcase"
"Pattie y la furia de Poseidón",2025-03-13,"2D-Doblada","16:10","2D","Doblada","Showcase"
"Pattie y la furia de Poseidón",2025-03-13,"2D-Doblada","18:10","2D","Doblada","Showcase"
"Pattie y la furia de Poseidón",2025-03-14,"2D-Doblada","14:00","2D","Doblada","Showcase"
"Pattie y la furia de Poseidón",2025-03-14,"2D-Doblada","16:10","2D","Doblada","Showcase"
"Pattie y la furia de Poseidón",2025-03-14,"2D-Doblada","18:10","2D","Doblada","Showcase"
"Pattie y la furia de Poseidón",2025-03-15,"2D-Doblada","14:00","2D","Doblada","Showcase"
"Pattie y la furia de Poseidón",2025-03-15,"2D-Doblada","16:10","2D","Doblada","Showcase"
"Pattie y la furia de Poseidón",2025-03-15,"2D-Doblada","18:10","2D","Doblada","Showcase"
"Pattie y la furia de Poseidón",2025-03-16,"2D-Doblada","14:00","2D","Doblada","Showcase"
"Pattie y la furia de Poseidón",2025-03-16,"2D-Doblada","16:10","2D","Doblada","Showcase"
"Pattie y la furia de Poseidón",2025-03-16,"2D-Doblada","18:10","2D","Doblada","Showcase"
